key,label,fy,stage,variant,value,documents_disagree,source
ps retirement longevity,P.S. Retirement/Longevity,2018,proposed,,10000,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps retirement longevity,P.S. Retirement/Longevity,2018,restated,,12500,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2018,settled,,10000,0,fy19-supt-proposed-personnel-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2019,proposed,,20000,1,fy19-supt-proposed-personnel-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2019,restated,,5000,0,fy23-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2019,settled,,5000,0,budget-hearing-fy20-proposed-lps-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2020,proposed,,5000,0,budget-hearing-fy20-proposed-lps-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2020,restated,,5000,0,fy24-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2020,settled,,5000,0,fy21-approved-school-budget-6-13-20.txt
ps retirement longevity,P.S. Retirement/Longevity,2021,proposed,,10000,0,fy21-approved-school-budget-6-13-20.txt
ps retirement longevity,P.S. Retirement/Longevity,2021,restated,,10000,0,fy24-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2021,settled,,10000,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2022,proposed,,10000,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2022,restated,,10000,0,fy24-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2022,settled,,10000,0,fy23-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2023,proposed,,10000,0,fy23-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2023,settled,,10000,0,fy24-approved-budget.txt
ps retirement longevity,P.S. Retirement/Longevity,2024,proposed,,5000,0,fy24-approved-budget.txt
ps retirement master teacher,P.S. Retirement/Master Teacher,2014,restated,,0,0,fy19-school-level-service-budget-3.txt
ps retirement master teacher,P.S. Retirement/Master Teacher,2015,restated,,0,0,fy19-school-level-service-budget-3.txt
ps retirement master teacher,P.S. Retirement/Master Teacher,2016,restated,,0,0,fy19-school-level-service-budget-3.txt
ps retirement master teacher,P.S. Retirement/Master Teacher,2017,restated,,0,0,fy19-school-level-service-budget-3.txt
ps retirement master teacher,P.S. Retirement/Master Teacher,2018,settled,,0,0,fy19-school-level-service-budget-3.txt
ps retirement master teacher,P.S. Retirement/Master Teacher,2019,proposed,,5000,0,fy19-school-level-service-budget-3.txt
ps science supplies,P.S. Science Supplies,2014,restated,,693,0,fy19-supt-proposed-expense-budget.txt
ps science supplies,P.S. Science Supplies,2015,restated,,797,0,budget-hearing-fy20-proposed-lps-budget.txt
ps science supplies,P.S. Science Supplies,2016,restated,,697,0,budget-hearing-fy20-proposed-lps-budget.txt
ps science supplies,P.S. Science Supplies,2017,proposed,,600,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
ps science supplies,P.S. Science Supplies,2017,restated,,584,0,fy21-approved-school-budget-6-13-20.txt
ps science supplies,P.S. Science Supplies,2018,proposed,,600,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
ps science supplies,P.S. Science Supplies,2018,restated,,331,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps science supplies,P.S. Science Supplies,2018,settled,,675,1,fy19-supt-proposed-expense-budget.txt
ps science supplies,P.S. Science Supplies,2019,proposed,,881,1,fy19-supt-proposed-expense-budget.txt
ps science supplies,P.S. Science Supplies,2019,restated,,364,0,fy23-approved-budget.txt
ps science supplies,P.S. Science Supplies,2019,settled,,885,0,budget-hearing-fy20-proposed-lps-budget.txt
ps science supplies,P.S. Science Supplies,2020,proposed,,173,0,budget-hearing-fy20-proposed-lps-budget.txt
ps science supplies,P.S. Science Supplies,2020,restated,,0,0,fy24-approved-budget.txt
ps science supplies,P.S. Science Supplies,2020,settled,,173,0,fy21-approved-school-budget-6-13-20.txt
ps science supplies,P.S. Science Supplies,2021,proposed,,3817,0,fy21-approved-school-budget-6-13-20.txt
ps science supplies,P.S. Science Supplies,2021,restated,,3817,0,fy24-approved-budget.txt
ps science supplies,P.S. Science Supplies,2021,settled,,3817,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps science supplies,P.S. Science Supplies,2022,proposed,,3237,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps science supplies,P.S. Science Supplies,2022,restated,,3122,0,fy24-approved-budget.txt
ps science supplies,P.S. Science Supplies,2022,settled,,3237,0,fy23-approved-budget.txt
ps science supplies,P.S. Science Supplies,2023,proposed,,3335,0,fy23-approved-budget.txt
ps science supplies,P.S. Science Supplies (includes STEM),2023,restated,,3329,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
ps science supplies,P.S. Science Supplies,2023,settled,,3335,0,fy24-approved-budget.txt
ps science supplies,P.S. Science Supplies,2024,proposed,,6359,0,final-fy25-budget-4-3-24.txt
ps science supplies,P.S. Science Supplies (includes STEM),2024,restated,,6358,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
ps science supplies,P.S. Science Supplies,2025,proposed,,5290,1,fy26-school-dept-approved-budget-3-12-25.txt
ps science supplies,P.S. Science Supplies (includes STEM),2025,restated,,3332,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
ps science supplies,P.S. Science Supplies (includes STEM),2025,settled,,5290,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
ps science supplies,P.S. Science Supplies,2026,proposed,,5222,0,fy26-school-dept-approved-budget-3-12-25.txt
ps science supplies,P.S. Science Supplies (includes STEM),2026,settled,,5222,0,final-budget-document.txt
ps science supplies,P.S. Science Supplies (includes STEM),2027,proposed,,3500,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps science supplies,P.S. Science Supplies (includes STEM),2027,proposed,Balanced,3500,0,final-budget-document.txt
ps science supplies,P.S. Science Supplies (includes STEM),2027,proposed,Core Budget,3500,0,final-budget-document.txt
ps science supplies,P.S. Science Supplies (includes STEM),2027,proposed,Level Service,3500,0,fy27-budget-projections-as-of-3-23-26.txt
ps science supplies,P.S. Science Supplies (includes STEM),2027,proposed,Restoration,3500,0,final-budget-document.txt
ps secretarial overtime,P.S. Secretarial Overtime,2014,restated,,1267,0,fy19-supt-proposed-personnel-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2015,restated,,2580,0,budget-hearing-fy20-proposed-lps-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2016,restated,,69,0,budget-hearing-fy20-proposed-lps-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2017,restated,,105,0,budget-hearing-fy20-proposed-lps-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2018,restated,,449,0,budget-hearing-fy20-proposed-lps-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2018,settled,,1051,0,fy19-supt-proposed-personnel-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2019,proposed,,1051,0,fy19-supt-proposed-personnel-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2019,settled,,1051,0,budget-hearing-fy20-proposed-lps-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2020,proposed,,1051,0,budget-hearing-fy20-proposed-lps-budget.txt
ps secretarial overtime,P.S. Secretarial Overtime,2024,proposed,,1000,0,final-fy25-budget-4-3-24.txt
ps secretarial overtime,P.S. Secretarial Overtime,2025,proposed,,800,0,fy26-school-dept-approved-budget-3-12-25.txt
ps secretarial overtime,P.S. Secretarial Overtime,2026,proposed,,800,0,fy26-school-dept-approved-budget-3-12-25.txt
ps secretarial overtime,P.S. Secretarial Overtime,2026,settled,,800,0,final-budget-document.txt
ps secretarial overtime,P.S. Secretarial Overtime,2027,proposed,,800,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
ps secretarial overtime,P.S. Secretarial Overtime,2027,proposed,Balanced,800,0,final-budget-document.txt
ps secretarial overtime,P.S. Secretarial Overtime,2027,proposed,Core Budget,800,0,final-budget-document.txt
ps secretarial overtime,P.S. Secretarial Overtime,2027,proposed,Level Service,800,0,fy27-budget-projections-as-of-3-23-26.txt
ps secretarial overtime,P.S. Secretarial Overtime,2027,proposed,Restoration,800,0,final-budget-document.txt
ps social worker,P.S. Social Worker,2018,restated,,0,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps social worker,P.S. Social Worker,2019,restated,,0,0,fy23-approved-budget.txt
ps social worker,P.S. Social Worker,2020,restated,,0,0,fy24-approved-budget.txt
ps social worker,P.S. Social Worker,2021,restated,,0,0,fy24-approved-budget.txt
ps social worker,P.S. Social Worker,2021,settled,,0,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps social worker,P.S. Social Worker,2022,proposed,,62485,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps social worker,P.S. Social Worker,2022,restated,,59913,0,fy24-approved-budget.txt
ps social worker,P.S. Social Worker,2022,settled,,59913,0,fy23-approved-budget.txt
ps social worker,P.S. Social Worker,2023,proposed,,62909,0,fy23-approved-budget.txt
ps social worker,P.S. Social Worker,2023,restated,,120726,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps social worker,P.S. Social Worker,2023,settled,,119527,0,fy24-approved-budget.txt
ps social worker,P.S. Social Worker,2024,proposed,,124958,0,final-fy25-budget-4-3-24.txt
ps social worker,P.S. Social Worker,2024,restated,,74781,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps social worker,P.S. Social Worker,2025,proposed,,67779,0,fy26-school-dept-approved-budget-3-12-25.txt
ps social worker,P.S. Social Worker,2025,restated,,89364,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps social worker,P.S. Social Worker,2026,proposed,,92939,0,fy26-school-dept-approved-budget-3-12-25.txt
ps social worker,P.S. Social Worker,2026,settled,,92939,0,final-budget-document.txt
ps social worker,P.S. Social Worker,2027,proposed,,96192,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps social worker,P.S. Social Worker,2027,proposed,Balanced,99007,0,final-budget-document.txt
ps social worker,P.S. Social Worker,2027,proposed,Core Budget,99007,0,final-budget-document.txt
ps social worker,P.S. Social Worker,2027,proposed,Level Service,99007,0,fy27-budget-projections-as-of-3-23-26.txt
ps social worker,P.S. Social Worker,2027,proposed,Restoration,99007,0,final-budget-document.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2014,restated,,584,0,fy19-supt-proposed-expense-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2015,restated,,1568,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2016,restated,,795,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2017,proposed,,2100,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2017,restated,,439,0,fy21-approved-school-budget-6-13-20.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2018,proposed,,2100,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2018,restated,,902,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2018,settled,,2100,0,fy19-supt-proposed-expense-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2019,proposed,,1963,1,fy19-supt-proposed-expense-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2019,restated,,343,0,fy23-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2019,settled,,1600,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2020,proposed,,925,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2020,restated,,904,0,fy24-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2020,settled,,925,0,fy21-approved-school-budget-6-13-20.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2021,proposed,,1369,0,fy21-approved-school-budget-6-13-20.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2021,restated,,1369,0,fy24-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2021,settled,,1369,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2022,proposed,,854,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2022,restated,,853,0,fy24-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2022,settled,,854,0,fy23-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2023,proposed,,1702,0,fy23-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2023,settled,,2502,0,fy24-approved-budget.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2024,proposed,,1848,0,final-fy25-budget-4-3-24.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2024,restated,,1843,0,final-fy26-town-manager-39-s-target-budget-approved-3-12-25.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2025,proposed,,1869,0,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2026,proposed,,1531,0,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2026,settled,,1531,0,final-budget-document.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2027,proposed,,1800,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2027,proposed,Balanced,1800,0,final-budget-document.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2027,proposed,Core Budget,1800,0,final-budget-document.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2027,proposed,Level Service,1800,0,fy27-budget-projections-as-of-3-23-26.txt
ps special ed instr materials,P.S. Special Education Instr. Materials,2027,proposed,Restoration,1800,0,final-budget-document.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2014,restated,,153425,0,fy19-supt-proposed-personnel-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2015,restated,,178670,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2016,restated,,185668,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2017,restated,,156078,0,fy21-approved-school-budget-6-13-20.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2018,restated,,169424,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2018,settled,,175727,0,fy19-supt-proposed-personnel-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2019,proposed,,153661,1,fy19-supt-proposed-personnel-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2019,restated,,180165,0,fy23-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2019,settled,,166986,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2020,proposed,,325603,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2020,restated,,299306,0,fy24-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2020,settled,,308967,0,fy21-approved-school-budget-6-13-20.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2021,proposed,,342946,0,fy21-approved-school-budget-6-13-20.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2021,restated,,342946,0,fy24-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2021,settled,,342946,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2022,proposed,,285734,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2022,restated,,250935,0,fy24-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2022,settled,,233325,0,fy23-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2023,proposed,,244972,0,fy23-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2023,restated,,268188,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2023,settled,,244972,0,fy24-approved-budget.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2024,proposed,,293987,0,final-fy25-budget-4-3-24.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2024,restated,,313996,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2025,proposed,,317143,1,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2025,restated,,268318,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed para,P.S. Special Ed Paraprofessionals,2026,proposed,,424416,0,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2026,settled,,424416,0,final-budget-document.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2027,proposed,,650742,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2027,proposed,Balanced,579914,0,final-budget-document.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2027,proposed,Core Budget,650742,0,final-budget-document.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2027,proposed,Level Service,628537,0,fy27-budget-projections-as-of-3-23-26.txt
ps special ed para,P.S. Special Ed Paraprofessionals*,2027,proposed,Restoration,650742,0,final-budget-document.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2014,restated,,143613,0,fy19-supt-proposed-personnel-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2015,restated,,146485,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2016,restated,,149415,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2017,proposed,,113724,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2017,restated,,113723,0,fy21-approved-school-budget-6-13-20.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2018,proposed,,115998,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2018,restated,,92412,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2018,settled,,105998,0,fy19-supt-proposed-personnel-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2019,proposed,,110477,1,fy19-supt-proposed-personnel-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2019,restated,,77309,0,fy23-approved-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2019,settled,,77309,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2020,proposed,,80892,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2020,restated,,134483,0,fy24-approved-budget.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2020,settled,,158301,0,fy21-approved-school-budget-6-13-20.txt
ps special ed speech pathologist,P.S. Specl Ed Speech Pathlgsts,2021,proposed,,169051,0,fy21-approved-school-budget-6-13-20.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2021,restated,,169051,0,fy24-approved-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2021,settled,,169051,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2022,proposed,,174724,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2022,restated,,181612,0,fy24-approved-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2022,settled,,181612,0,fy23-approved-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2023,proposed,,185695,0,fy23-approved-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2023,restated,,190766,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2023,settled,,190766,0,fy24-approved-budget.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2024,proposed,,188547,0,final-fy25-budget-4-3-24.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2024,restated,,99055,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2025,proposed,,138267,1,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2025,restated,,141676,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2026,proposed,,148028,0,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2026,settled,,148028,0,final-budget-document.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2027,proposed,,127323,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2027,proposed,Balanced,154255,0,final-budget-document.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2027,proposed,Core Budget,155864,0,final-budget-document.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2027,proposed,Level Service,154255,0,fy27-budget-projections-as-of-3-23-26.txt
ps special ed speech pathologist,P.S. Special Ed Speech Pathologists,2027,proposed,Restoration,155864,0,final-budget-document.txt
ps special ed sub,P.S. Special Ed Subs,2014,restated,,24981,0,fy19-supt-proposed-personnel-budget.txt
ps special ed sub,P.S. Special Ed Subs,2015,restated,,50339,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed sub,P.S. Special Ed Subs,2016,restated,,38408,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed sub,P.S. Special Ed Subs,2017,proposed,,38500,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed sub,P.S. Special Ed Subs,2017,restated,,40533,0,fy21-approved-school-budget-6-13-20.txt
ps special ed sub,P.S. Special Ed Subs,2018,proposed,,13500,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed sub,P.S. Special Ed Subs,2018,restated,,37537,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed sub,P.S. Special Ed Subs,2018,settled,,13500,0,fy19-supt-proposed-personnel-budget.txt
ps special ed sub,P.S. Special Ed Subs,2019,proposed,,13500,0,fy19-supt-proposed-personnel-budget.txt
ps special ed sub,P.S. Special Ed Subs,2019,restated,,62167,0,fy23-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2019,settled,,86994,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed sub,P.S. Special Ed Subs,2020,proposed,,13500,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed sub,P.S. Special Ed Subs,2020,restated,,6555,0,fy24-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2020,settled,,13500,0,fy21-approved-school-budget-6-13-20.txt
ps special ed sub,P.S. Special Ed Subs,2021,proposed,,14000,0,fy21-approved-school-budget-6-13-20.txt
ps special ed sub,P.S. Special Ed Subs,2021,restated,,18500,0,fy24-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2021,settled,,18500,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed sub,P.S. Special Ed Subs,2022,proposed,,20000,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed sub,P.S. Special Ed Subs,2022,restated,,10166,0,fy24-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2022,settled,,20000,0,fy23-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2023,proposed,,20000,0,fy23-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2023,restated,,13457,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed sub,P.S. Special Ed Subs,2023,settled,,20000,0,fy24-approved-budget.txt
ps special ed sub,P.S. Special Ed Subs,2024,proposed,,20000,0,final-fy25-budget-4-3-24.txt
ps special ed sub,P.S. Special Ed Subs,2024,restated,,11531,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed sub,P.S. Special Ed Subs,2025,proposed,,20000,0,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed sub,P.S. Special Ed Subs,2025,restated,,14561,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed sub,P.S. Special Ed Subs,2026,proposed,,20000,0,fy26-school-dept-approved-budget-3-12-25.txt
ps special ed sub,P.S. Special Ed Subs,2026,settled,,20000,0,final-budget-document.txt
ps special ed sub,P.S. Special Ed Subs,2027,proposed,,20000,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
ps special ed sub,P.S. Special Ed Subs,2027,proposed,Balanced,20000,0,final-budget-document.txt
ps special ed sub,P.S. Special Ed Subs,2027,proposed,Core Budget,20000,0,final-budget-document.txt
ps special ed sub,P.S. Special Ed Subs,2027,proposed,Level Service,20000,0,fy27-budget-projections-as-of-3-23-26.txt
ps special ed sub,P.S. Special Ed Subs,2027,proposed,Restoration,20000,0,final-budget-document.txt
ps special ed teacher,P.S. Special Ed Teachers,2014,restated,,454843,0,fy19-supt-proposed-personnel-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2015,restated,,497024,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2016,restated,,530926,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2017,proposed,,476585,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed teacher,P.S. Special Ed Teachers,2017,restated,,473861,0,fy21-approved-school-budget-6-13-20.txt
ps special ed teacher,P.S. Special Ed Teachers,2018,proposed,,456220,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
ps special ed teacher,P.S. Special Ed Teachers,2018,restated,,447610,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2018,settled,,447620,0,fy19-supt-proposed-personnel-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2019,proposed,,457870,0,fy19-supt-proposed-personnel-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2019,restated,,484200,0,fy23-approved-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2019,settled,,503586,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2020,proposed,,516832,0,budget-hearing-fy20-proposed-lps-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2020,restated,,512796,0,fy24-approved-budget.txt
ps special ed teacher,P.S. Special Ed Teachers,2020,settled,,512796,0,fy21-approved-school-budget-6-13-20.txt
