report_fy,document,page,as_of_fy,as_of_basis,section,category,amount,identities_closed
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,760000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,1675000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,60000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,142435,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,3032547,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,4496081,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,5529490,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,71277,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,32260000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2733238,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1037792,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,51797860,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,36102307,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,54693785,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,2895925,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,15695553,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2017,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,2895925,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,70000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,200000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,170991,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,3518590,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,5157926,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,6179649,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,102145,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,33000000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2732944,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1054441,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,52186686,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,36889530,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,53136267,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,949581,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,15297156,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2016,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,949581,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2021,4128-fy-2021-annual-town-report.pdf,42,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,20000,within+outside=long|sum(outside the debt limit)=outside
2021,4128-fy-2021-annual-town-report.pdf,42,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,29760000,within+outside=long|sum(outside the debt limit)=outside
2021,4128-fy-2021-annual-town-report.pdf,42,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2078200,within+outside=long|sum(outside the debt limit)=outside
