fy,lea_number,municipality,equalized_valuation,property_local_effort,income,income_local_effort,combined_effort_yield,town_foundation_enrollment,town_foundation_budget,target_local_contribution,municipal_revenue_growth_factor,preliminary_contribution,excess_effort,effort_reduction,shortfall,dollar_increment,acceleration,required_local_contribution,doc_id
2019,290,Sutton,1316652900,4840036,448632000,6418007,11258043,1496,15221437,11258043,0.0401,11206200,0,0,51843,0,,11206200,sources/state-dese/dese-ch70-key-factors.xlsx
2019,291,Swampscott,2701749700,9931674,978214000,13994062,23925736,2147,21723540,17921921,0.0361,18053142,131221,131221,0,0,,17921921,sources/state-dese/dese-ch70-key-factors.xlsx
2019,292,Swansea,2116120800,7778893,530505000,7589260,15368152,2247,23967609,15368152,0.0408,15142240,0,0,225912,0,,15142240,sources/state-dese/dese-ch70-key-factors.xlsx
2019,293,Taunton,4820997700,17722062,1385424000,19819497,37541559,8708,104048839,37541559,0.0564,38500464,958905,958905,0,0,,37541559,sources/state-dese/dese-ch70-key-factors.xlsx
2019,294,Templeton,590377600,2170237,199636000,2855938,5026175,1191,13344816,5026175,0.0684,5164899,138724,138724,0,0,,5026175,sources/state-dese/dese-ch70-key-factors.xlsx
2019,295,Tewksbury,4367128200,16053631,1151010000,16466035,32519665,3811,40174947,32519665,0.0485,33174546,654881,654881,0,0,,32519665,sources/state-dese/dese-ch70-key-factors.xlsx
2019,296,Tisbury,2712566800,9971438,96486361,1380308,11351745,542,6195338,5111154,0.0465,5106126,0,0,5028,0,,5106126,sources/state-dese/dese-ch70-key-factors.xlsx
2019,297,Tolland,208056500,764819,11123000,159123,923942,52,567717,468366,0.0349,427021,0,0,41345,4126,,431147,sources/state-dese/dese-ch70-key-factors.xlsx
2019,298,Topsfield,1346531300,4949870,507835000,7264949,12214819,1095,10930968,9018049,0.0416,9166688,148639,148639,0,0,,9018049,sources/state-dese/dese-ch70-key-factors.xlsx
2019,299,Townsend,837732800,3079519,293401000,4197315,7276833,1342,14247647,7276833,0.0393,7594972,318139,318139,0,0,,7276833,sources/state-dese/dese-ch70-key-factors.xlsx
2019,3,Acushnet,1105676500,4064484,308194000,4408939,8473423,1373,14741693,8473423,0.0488,8633453,160030,160030,0,0,,8473423,sources/state-dese/dese-ch70-key-factors.xlsx
2019,30,Beverly,6145554700,22591154,1745748000,24974194,47565348,4526,48564637,40065826,0.0408,40966761,900935,900935,0,0,,40065826,sources/state-dese/dese-ch70-key-factors.xlsx
2019,300,Truro,2189935300,8050236,74565000,1066707,9116943,198,2035761,1679503,0.0331,1712813,33310,33310,0,0,,1679503,sources/state-dese/dese-ch70-key-factors.xlsx
2019,301,Tyngsborough,1511907700,5557796,502475000,7188270,12746066,1719,18033115,12746066,0.04,13078390,332324,332324,0,0,,12746066,sources/state-dese/dese-ch70-key-factors.xlsx
2019,302,Tyringham,194705100,715739,8021000,114746,830485,28,251822,207753,0.0315,200588,0,0,7165,1945,,202533,sources/state-dese/dese-ch70-key-factors.xlsx
2019,303,Upton,1052676000,3869653,400863000,5734637,9604290,1322,13533256,9604290,0.0433,9120148,0,0,484142,87416,,9207564,sources/state-dese/dese-ch70-key-factors.xlsx
2019,304,Uxbridge,1575033900,5789849,481027000,6881441,12671290,1915,20514699,12671290,0.0384,12801401,130111,130111,0,0,,12671290,sources/state-dese/dese-ch70-key-factors.xlsx
2019,305,Wakefield,4491011000,16509026,1191290000,17042269,33551295,3556,37552991,30981218,0.0403,31590107,608889,608889,0,0,,30981218,sources/state-dese/dese-ch70-key-factors.xlsx
2019,306,Wales,165863300,609716,41530000,594117,1203833,273,2999514,1203833,0.0327,1209682,5849,5849,0,0,,1203833,sources/state-dese/dese-ch70-key-factors.xlsx
2019,307,Walpole,4386626800,16125308,1282774000,18351014,34476322,3799,39364390,32475622,0.0426,33024094,548472,548472,0,0,,32475622,sources/state-dese/dese-ch70-key-factors.xlsx
2019,308,Waltham,10593326800,38941233,2230717000,31912028,70853261,5605,70511886,58172306,0.0557,57308784,0,0,863522,0,,57308784,sources/state-dese/dese-ch70-key-factors.xlsx
2019,309,Ware,715239800,2629233,230540000,3298042,5927275,1428,16819729,5927275,0.0345,6013216,85941,85941,0,0,,5927275,sources/state-dese/dese-ch70-key-factors.xlsx
2019,31,Billerica,6134145700,22549214,1531796000,21913455,44462670,5542,60056113,44462670,0.0493,44800209,337539,337539,0,0,,44462670,sources/state-dese/dese-ch70-key-factors.xlsx
2019,310,Wareham,3397641400,12489782,528556000,7561378,20051160,2822,34697494,20051160,0.0419,20244079,192919,192919,0,0,,20051160,sources/state-dese/dese-ch70-key-factors.xlsx
2019,311,Warren,356551300,1310688,95801000,1370503,2681191,815,9377916,2681191,0.0399,2703121,21930,21930,0,0,,2681191,sources/state-dese/dese-ch70-key-factors.xlsx
2019,312,Warwick,76200800,280115,16584000,237246,517361,85,950247,517361,0.0332,514347,0,0,3014,0,,514347,sources/state-dese/dese-ch70-key-factors.xlsx
2019,313,Washington,83619500,307387,13031000,186418,493805,55,602633,493805,0.0375,482485,0,0,11320,0,,482485,sources/state-dese/dese-ch70-key-factors.xlsx
2019,314,Watertown,7048278500,25909581,1505281000,21534139,47443720,2615,29636571,24450171,0.052,24990674,540503,540503,0,0,,24450171,sources/state-dese/dese-ch70-key-factors.xlsx
2019,315,Wayland,3666349500,13477557,2021061000,28912747,42390304,2647,26378777,21762491,0.0459,21731959,0,0,30532,0,,21731959,sources/state-dese/dese-ch70-key-factors.xlsx
2019,316,Webster,1489002500,5473596,437381000,6257053,11730649,2154,25747393,11730649,0.0538,11883173,152524,152524,0,0,,11730649,sources/state-dese/dese-ch70-key-factors.xlsx
2019,317,Wellesley,11749686900,43192031,5332721000,76288450,119480481,5033,51241468,42274211,0.0498,43148472,874261,874261,0,0,,42274211,sources/state-dese/dese-ch70-key-factors.xlsx
2019,318,Wellfleet,2410469400,8860923,116173000,1661939,10522862,268,2954113,2437143,0.0274,2489269,52126,52126,0,0,,2437143,sources/state-dese/dese-ch70-key-factors.xlsx
2019,319,Wendell,94983200,349160,18036000,258018,607178,101,1175147,607178,0.0028,603860,0,0,3318,0,,603860,sources/state-dese/dese-ch70-key-factors.xlsx
2019,32,Blackstone,894520200,3288270,271352000,3881888,7170158,1385,14794344,7170158,0.038,7215318,45160,45160,0,0,,7170158,sources/state-dese/dese-ch70-key-factors.xlsx
2019,320,Wenham,829008600,3047448,362045000,5179317,8226765,648,6514662,5374596,0.0258,5158426,0,0,216170,50287,,5208713,sources/state-dese/dese-ch70-key-factors.xlsx
2019,321,Westborough,3941068600,14487429,1113529000,15929842,30417271,3785,38013112,30417271,0.0486,30707169,289898,289898,0,0,,30417271,sources/state-dese/dese-ch70-key-factors.xlsx
2019,322,West Boylston,896398000,3295173,257679000,3686285,6981458,851,9051420,6981458,0.0337,6987910,6452,6452,0,0,,6981458,sources/state-dese/dese-ch70-key-factors.xlsx
2019,323,West Bridgewater,1101346700,4048568,252614000,3613827,7662394,1102,11570193,7662394,0.0752,7895679,233285,233285,0,0,,7662394,sources/state-dese/dese-ch70-key-factors.xlsx
2019,324,West Brookfield,354151700,1301867,121368000,1736257,3038125,515,5900934,3038125,0.0657,3165297,127172,127172,0,0,,3038125,sources/state-dese/dese-ch70-key-factors.xlsx
2019,325,Westfield,3199883800,11762822,1082521000,15486250,27249072,5405,61979381,27249072,0.0411,27689584,440512,440512,0,0,,27249072,sources/state-dese/dese-ch70-key-factors.xlsx
2019,326,Westford,4546655200,16713575,1437040000,20557902,37271477,4907,48753099,37271477,0.0347,36887715,0,0,383762,0,,36887715,sources/state-dese/dese-ch70-key-factors.xlsx
2019,327,Westhampton,230447800,847130,54612000,781264,1628394,222,2319098,1628394,0.0493,1651439,23045,23045,0,0,,1628394,sources/state-dese/dese-ch70-key-factors.xlsx
2019,328,Westminster,922494100,3391103,286021000,4091738,7482841,1254,13083276,7482841,0.0553,7877458,394617,394617,0,0,,7482841,sources/state-dese/dese-ch70-key-factors.xlsx
2019,329,West Newbury,878936100,3230983,288952000,4133668,7364651,652,6534423,5390899,0.0545,5536872,145973,145973,0,0,,5390899,sources/state-dese/dese-ch70-key-factors.xlsx
2019,33,Blandford,174294800,640710,36451000,521458,1162168,116,1278380,1054663,0.0319,1117554,62891,62891,0,0,,1054663,sources/state-dese/dese-ch70-key-factors.xlsx
2019,330,Weston,6262837700,23022288,4236011000,60599216,83621505,2099,21305868,17577341,0.0414,18404273,826932,826932,0,0,,17577341,sources/state-dese/dese-ch70-key-factors.xlsx
2019,331,Westport,3150106700,11579841,590578000,8448648,20028488,1643,18011375,14859384,0.0469,15211768,352384,352384,0,0,,14859384,sources/state-dese/dese-ch70-key-factors.xlsx
2019,332,West Springfield,2683069700,9863006,757552000,10837332,20700338,4106,48360495,20700338,0.0017,20291474,0,0,408864,0,,20291474,sources/state-dese/dese-ch70-key-factors.xlsx
2019,333,West Stockbridge,384685300,1414109,49248000,704528,2118638,140,1581060,1304374,0.0312,1374700,70326,70326,0,0,,1304374,sources/state-dese/dese-ch70-key-factors.xlsx
2019,334,West Tisbury,2498333900,9183914,87583000,1252938,10436853,376,4087563,3372240,0.0415,3449841,77601,77601,0,0,,3372240,sources/state-dese/dese-ch70-key-factors.xlsx
2019,335,Westwood,4342334700,15962490,1843826000,26377271,42339761,3024,30696891,25324935,0.0613,26604455,1279520,1279520,0,0,,25324935,sources/state-dese/dese-ch70-key-factors.xlsx
2019,336,Weymouth,7069961500,25989288,1855741000,26547724,52537012,6109,69835635,52537012,0.0432,51527483,0,0,1009529,0,,51527483,sources/state-dese/dese-ch70-key-factors.xlsx
2019,337,Whately,279133700,1026100,33756000,482904,1509004,170,1860737,1509004,0.046,1489443,0,0,19561,0,,1489443,sources/state-dese/dese-ch70-key-factors.xlsx
2019,338,Whitman,1492979700,5488216,441337000,6313647,11801863,2414,25759459,11801863,0.0358,11158486,0,0,643377,107728,,11266214,sources/state-dese/dese-ch70-key-factors.xlsx
2019,339,Wilbraham,1692213100,6220602,648334000,9274889,15495491,2309,23420106,15495491,0.0364,16088287,592796,592796,0,0,,15495491,sources/state-dese/dese-ch70-key-factors.xlsx
2019,34,Bolton,1007514900,3703640,389224000,5568132,9271773,1050,10682223,8812834,0.0403,8585385,0,0,227449,0,,8585385,sources/state-dese/dese-ch70-key-factors.xlsx
2019,340,Williamsburg,309830700,1138942,66596337,952709,2091651,291,3082804,2091651,0.0387,2138187,46536,46536,0,0,,2091651,sources/state-dese/dese-ch70-key-factors.xlsx
2019,341,Williamstown,1012008600,3720159,262386000,3753622,7473782,718,7463863,6157687,0.0338,6197926,40239,40239,0,0,,6157687,sources/state-dese/dese-ch70-key-factors.xlsx
2019,342,Wilmington,4129321200,15179449,991323000,14181596,29361045,3617,38477927,29361045,0.0599,29953868,592823,592823,0,0,,29361045,sources/state-dese/dese-ch70-key-factors.xlsx
2019,343,Winchendon,664223900,2441697,227132000,3249288,5690986,1557,18031926,5690986,0.0371,5798257,107271,107271,0,0,,5690986,sources/state-dese/dese-ch70-key-factors.xlsx
2019,344,Winchester,7006666600,25756615,2327047000,33290099,59046714,4658,46516564,38376165,0.0359,37087890,0,0,1288275,358026,,37445916,sources/state-dese/dese-ch70-key-factors.xlsx
2019,345,Windsor,113518600,417296,25625000,366584,783880,77,840065,693054,0.0417,745293,52239,52239,0,0,,693054,sources/state-dese/dese-ch70-key-factors.xlsx
2019,346,Winthrop,2069613300,7607931,591474000,8461465,16069396,2074,23186607,16069396,0.0362,15849814,0,0,219582,0,,15849814,sources/state-dese/dese-ch70-key-factors.xlsx
2019,347,Woburn,6974905000,25639859,1517362000,21706966,47346825,4764,53633311,44247481,0.0447,45303040,1055559,1055559,0,0,,44247481,sources/state-dese/dese-ch70-key-factors.xlsx
2019,348,Worcester,12237662200,44985836,3877081000,55464462,100450297,27611,353662082,100450297,0.0443,102006595,1556298,1556298,0,0,,100450297,sources/state-dese/dese-ch70-key-factors.xlsx
2019,349,Worthington,167980800,617500,33990000,486252,1103752,107,1138991,939668,0.0095,976346,36678,36678,0,0,,939668,sources/state-dese/dese-ch70-key-factors.xlsx
2019,35,Boston,143576209500,527788367,30323113000,433794172,961582538,64508,861999612,711149680,0.0523,722152074,11002394,11002394,0,0,,711149680,sources/state-dese/dese-ch70-key-factors.xlsx
2019,350,Wrentham,2092925900,7693628,583308000,8344645,16038273,1833,18742260,15462364,0.0398,15564073,101709,101709,0,0,,15462364,sources/state-dese/dese-ch70-key-factors.xlsx
2019,351,Yarmouth,5784649200,21264460,695905000,9955427,31219887,2396,27584932,22757569,0.0286,22656936,0,0,100633,0,,22656936,sources/state-dese/dese-ch70-key-factors.xlsx
2019,36,Bourne,4397828000,16166484,654208000,9358921,25525405,2213,24201422,19966173,0.0487,20064665,98492,98492,0,0,,19966173,sources/state-dese/dese-ch70-key-factors.xlsx
2019,37,Boxborough,1104126800,4058787,298420000,4269115,8327902,855,8717778,7192167,0.0456,7153749,0,0,38418,0,,7153749,sources/state-dese/dese-ch70-key-factors.xlsx
2019,38,Boxford,1748702500,6428257,863306000,12350220,18778477,1423,14229104,11739011,0.0347,12186589,447578,447578,0,0,,11739011,sources/state-dese/dese-ch70-key-factors.xlsx
2019,39,Boylston,686459600,2523436,244186000,3493258,6016694,649,6571083,5421143,0.0438,5141588,0,0,279555,49258,,5190846,sources/state-dese/dese-ch70-key-factors.xlsx
2019,4,Adams,497127100,1827447,183015000,2618163,4445610,1104,13183824,4445610,0.0385,4470097,24487,24487,0,0,,4445610,sources/state-dese/dese-ch70-key-factors.xlsx
2019,40,Braintree,6327219800,23258958,1516139000,21689470,44948428,5852,63321420,44948428,0.0395,44631771,0,0,316657,0,,44631771,sources/state-dese/dese-ch70-key-factors.xlsx
2019,41,Brewster,3720926000,13678182,318794000,4560580,18238761,1053,11506488,9492852,0.0488,9823832,330980,330980,0,0,,9492852,sources/state-dese/dese-ch70-key-factors.xlsx
2019,42,Bridgewater,2684073900,9866697,869094000,12433021,22299719,3339,34309347,22299719,0.047,22052979,0,0,246740,0,,22052979,sources/state-dese/dese-ch70-key-factors.xlsx
2019,43,Brimfield,417860100,1536060,125530000,1795798,3331858,518,5584646,3331858,0.0396,3352850,20992,20992,0,0,,3331858,sources/state-dese/dese-ch70-key-factors.xlsx
2019,44,Brockton,6479586800,23819061,1915272000,27399358,51218419,18793,235234314,51218419,0.0316,46860681,0,0,4357738,0,,46860681,sources/state-dese/dese-ch70-key-factors.xlsx
2019,45,Brookfield,262013600,963166,92117000,1317801,2280967,477,5275298,2280967,0.0279,2272162,0,0,8805,0,,2272162,sources/state-dese/dese-ch70-key-factors.xlsx
2019,46,Brookline,20944753300,76993237,4541795000,64973679,141966916,7664,79599261,65669391,0.0357,64824584,0,0,844807,0,,64824584,sources/state-dese/dese-ch70-key-factors.xlsx
2019,47,Buckland,222381700,817479,38712950,553817,1371295,197,2200991,1371295,0.0358,1385862,14567,14567,0,0,,1371295,sources/state-dese/dese-ch70-key-factors.xlsx
2019,48,Burlington,6191239400,22759092,1151815000,16477551,39236643,3640,39415926,32518139,0.0542,32905541,387402,387402,0,0,,32518139,sources/state-dese/dese-ch70-key-factors.xlsx
2019,49,Cambridge,39570828700,145462978,6515242000,93205272,238668251,7319,88309461,72855305,0.0635,74113462,1258157,1258157,0,0,,72855305,sources/state-dese/dese-ch70-key-factors.xlsx
2019,5,Agawam,2949078000,10840856,813211000,11633574,22474431,3773,41326070,22474431,0.0332,22870185,395754,395754,0,0,,22474431,sources/state-dese/dese-ch70-key-factors.xlsx
2019,50,Canton,4615563300,16966882,1340372000,19174996,36141878,3388,36047999,29739599,0.0481,30104224,364625,364625,0,0,,29739599,sources/state-dese/dese-ch70-key-factors.xlsx
2019,51,Carlisle,1517185600,5577198,585530000,8376432,13953630,895,9057497,7472435,0.0342,7665523,193088,193088,0,0,,7472435,sources/state-dese/dese-ch70-key-factors.xlsx
2019,52,Carver,1242705100,4568203,342777000,4903674,9471877,1696,18476603,9471877,0.0394,9535588,63711,63711,0,0,,9471877,sources/state-dese/dese-ch70-key-factors.xlsx
2019,53,Charlemont,137142200,504137,31462000,450087,954224,159,1922658,954224,0.0488,929036,0,0,25188,0,,929036,sources/state-dese/dese-ch70-key-factors.xlsx
2019,54,Charlton,1487604400,5468457,466890000,6679201,12147658,2180,23618813,12147658,0.0412,12172363,24705,24705,0,0,,12147658,sources/state-dese/dese-ch70-key-factors.xlsx
2019,55,Chatham,6588014300,24217642,348026000,4978765,29196407,495,5345568,4410094,0.0407,4567069,156975,156975,0,0,,4410094,sources/state-dese/dese-ch70-key-factors.xlsx
2019,56,Chelmsford,5436078900,19983110,1822894000,26077824,46060934,5292,54095018,44628390,0.0485,42368559,0,0,2259831,404087,,42772646,sources/state-dese/dese-ch70-key-factors.xlsx
2019,57,Chelsea,2791398900,10261226,668765000,9567169,19828395,7450,98929731,19828395,0.0789,18073382,0,0,1755013,0,,18073382,sources/state-dese/dese-ch70-key-factors.xlsx
2019,58,Cheshire,311065100,1143480,87587000,1252996,2396476,423,5045853,2396476,0.0391,2417226,20750,20750,0,0,,2396476,sources/state-dese/dese-ch70-key-factors.xlsx
2019,59,Chester,122249300,449390,30034000,429658,879049,158,1721950,879049,0.0342,896618,17569,17569,0,0,,879049,sources/state-dese/dese-ch70-key-factors.xlsx
2019,6,Alford,297724600,1094440,19837000,283783,1378223,25,275789,227526,0.0343,181986,0,0,45540,3519,,185505,sources/state-dese/dese-ch70-key-factors.xlsx
2019,60,Chesterfield,157173400,577772,27253000,389874,967646,135,1480788,967646,0.0365,952325,0,0,15321,0,,952325,sources/state-dese/dese-ch70-key-factors.xlsx
2019,61,Chicopee,3898874600,14332323,1099663000,15731478,30063802,7702,93898618,30063802,0.0356,30467732,403930,403930,0,0,,30063802,sources/state-dese/dese-ch70-key-factors.xlsx
2019,62,Chilmark,3324185000,12219755,62433000,893149,13112905,109,1179725,973273,0.0396,972539,0,0,734,0,,972539,sources/state-dese/dese-ch70-key-factors.xlsx
2019,63,Clarksburg,114006000,419088,35655000,510071,929159,233,2704054,929159,0.0415,934091,4932,4932,0,0,,929159,sources/state-dese/dese-ch70-key-factors.xlsx
2019,64,Clinton,1197036900,4400326,410062000,5866235,10266561,2016,22676410,10266561,0.0597,10353767,87206,87206,0,0,,10266561,sources/state-dese/dese-ch70-key-factors.xlsx
2019,65,Cohasset,2746663500,10096778,901151000,12891620,22988398,1547,15209102,12547509,0.0456,12610660,63151,63151,0,0,,12547509,sources/state-dese/dese-ch70-key-factors.xlsx
2019,66,Colrain,177586600,652811,46780000,669222,1322033,186,2129348,1322033,0.037,1275643,0,0,46390,0,,1275643,sources/state-dese/dese-ch70-key-factors.xlsx
2019,67,Concord,6238214600,22931773,2361511000,33783131,56714905,3048,31035502,25604289,0.0463,25710943,106654,106654,0,0,,25604289,sources/state-dese/dese-ch70-key-factors.xlsx
2019,68,Conway,251373100,924051,68233000,976123,1900174,209,2283125,1883579,0.036,1874971,0,0,8608,0,,1874971,sources/state-dese/dese-ch70-key-factors.xlsx
2019,69,Cummington,132105600,485622,29319000,419430,905052,77,856014,706211,0.0494,769956,63745,63745,0,0,,706211,sources/state-dese/dese-ch70-key-factors.xlsx
2019,7,Amesbury,2035493900,7482507,593207000,8486257,15968764,2272,24055246,15968764,0.0411,16028026,59262,59262,0,0,,15968764,sources/state-dese/dese-ch70-key-factors.xlsx
2019,70,Dalton,610490000,2244171,202509000,2897038,5141209,931,10138036,5141209,0.0346,5236833,95624,95624,0,0,,5141209,sources/state-dese/dese-ch70-key-factors.xlsx
